config_id,split,mode,m,max_edges,edge_selection,channel_set,preprocess,label_shift_ms,mfg_feature_mode,event,baseline_auc,mfg_auc,combined_auc,combined_minus_baseline,mfg_minus_baseline
10,1-2-3-4-5-6|7,corr,2,4,event_union,motor_premotor,car_only,500.0,expanded,BothReleased,0.5707445930328545,0.6425623245831269,0.5841450663144572,0.013400473281602654,0.07181773155027238
11,1-2-3-4-5-6|7,corr,2,4,event_union,motor_premotor,bandpass_0_5_48,0.0,expanded,HandStart,0.6119791666666667,0.7096619897959184,0.7062606292517006,0.09428146258503389,0.0976828231292517
11,1-2-3-4-5-6|7,corr,2,4,event_union,motor_premotor,bandpass_0_5_48,0.0,expanded,FirstDigitTouch,0.7185972629521017,0.6127403062886934,0.6628787878787878,-0.055718475073313845,-0.10585695666340833
11,1-2-3-4-5-6|7,corr,2,4,event_union,motor_premotor,bandpass_0_5_48,0.0,expanded,BothStartLoadPhase,0.5275878251541968,0.6508447304907482,0.5765285599356396,0.048940734781442785,0.12325690533655143
11,1-2-3-4-5-6|7,corr,2,4,event_union,motor_premotor,bandpass_0_5_48,0.0,expanded,LiftOff,0.5602198900549725,0.5423651810458407,0.612943528235882,0.05272363818090953,-0.017854709009131775
11,1-2-3-4-5-6|7,corr,2,4,event_union,motor_premotor,bandpass_0_5_48,0.0,expanded,Replace,0.7036567164179104,0.5545273631840797,0.7416915422885573,0.03803482587064688,-0.1491293532338307
11,1-2-3-4-5-6|7,corr,2,4,event_union,motor_premotor,bandpass_0_5_48,0.0,expanded,BothReleased,0.5517751479289941,0.5772928994082841,0.604844674556213,0.05306952662721898,0.02551775147929003
12,1-2-3-4-5-6|7,corr,2,4,event_union,motor_premotor,bandpass_0_5_48,500.0,expanded,HandStart,0.7487755214352539,0.545457046942931,0.7011446810852456,-0.04763084035000831,-0.203318474492323
12,1-2-3-4-5-6|7,corr,2,4,event_union,motor_premotor,bandpass_0_5_48,500.0,expanded,FirstDigitTouch,0.6970553471401407,0.5363071072511435,0.637648388920294,-0.05940695821984676,-0.16074823988899722
12,1-2-3-4-5-6|7,corr,2,4,event_union,motor_premotor,bandpass_0_5_48,500.0,expanded,BothStartLoadPhase,0.5950140333498432,0.4599361620163998,0.6260525012382367,0.031038467888393595,-0.13507787133344334
12,1-2-3-4-5-6|7,corr,2,4,event_union,motor_premotor,bandpass_0_5_48,500.0,expanded,LiftOff,0.5298323471400395,0.6092209072978304,0.6058000493096647,0.07596770216962523,0.07938856015779094
12,1-2-3-4-5-6|7,corr,2,4,event_union,motor_premotor,bandpass_0_5_48,500.0,expanded,Replace,0.4836417270045589,0.5543041029766693,0.5331858407079646,0.04954411370340572,0.07066237597211045
12,1-2-3-4-5-6|7,corr,2,4,event_union,motor_premotor,bandpass_0_5_48,500.0,expanded,BothReleased,0.5618017720543724,0.4093335534643112,0.5781464971658136,0.01634472511144114,-0.1524682185900612
13,1-2-3-4-5-6|7,corr,2,4,event_union,ocular_proxy_only,car_only,0.0,expanded,HandStart,0.6121917517006803,0.4141953656462585,0.5043048469387754,-0.10788690476190488,-0.19799638605442182
13,1-2-3-4-5-6|7,corr,2,4,event_union,ocular_proxy_only,car_only,0.0,expanded,FirstDigitTouch,0.6970104268491366,0.6054903877484523,0.7469859889214727,0.04997556207233611,-0.09152003910068429
13,1-2-3-4-5-6|7,corr,2,4,event_union,ocular_proxy_only,car_only,0.0,expanded,BothStartLoadPhase,0.6517833199249128,0.7309600429069455,0.6308661839635291,-0.02091713596138367,0.07917672298203271
13,1-2-3-4-5-6|7,corr,2,4,event_union,ocular_proxy_only,car_only,0.0,expanded,LiftOff,0.6777974649039117,0.4432556449048203,0.5698514379174049,-0.1079460269865068,-0.2345418199990914
13,1-2-3-4-5-6|7,corr,2,4,event_union,ocular_proxy_only,car_only,0.0,expanded,Replace,0.7685820895522388,0.464228855721393,0.8204726368159204,0.051890547263681586,-0.30435323383084584
13,1-2-3-4-5-6|7,corr,2,4,event_union,ocular_proxy_only,car_only,0.0,expanded,BothReleased,0.5646264792899408,0.439534023668639,0.7139731262327416,0.14934664694280075,-0.12509245562130183
14,1-2-3-4-5-6|7,corr,2,4,event_union,ocular_proxy_only,car_only,500.0,expanded,HandStart,0.8068900996092675,0.6002696604479665,0.7898849815640306,-0.017005118045236856,-0.20662043916130102
14,1-2-3-4-5-6|7,corr,2,4,event_union,ocular_proxy_only,car_only,500.0,expanded,FirstDigitTouch,0.6205868749678812,0.5738732720078114,0.612929749730202,-0.007657125237679252,-0.04671360296006988
14,1-2-3-4-5-6|7,corr,2,4,event_union,ocular_proxy_only,car_only,500.0,expanded,BothStartLoadPhase,0.4672830334048758,0.4034450498046337,0.4657971493038357,-0.0014858841010401136,-0.06383798360024212
14,1-2-3-4-5-6|7,corr,2,4,event_union,ocular_proxy_only,car_only,500.0,expanded,LiftOff,0.5961846646942801,0.5993281558185405,0.5763683431952663,-0.0198163214990138,0.003143491124260378
14,1-2-3-4-5-6|7,corr,2,4,event_union,ocular_proxy_only,car_only,500.0,expanded,Replace,0.7586149101635827,0.4943014212925717,0.7411169214266559,-0.017497988736926873,-0.264313488871011
14,1-2-3-4-5-6|7,corr,2,4,event_union,ocular_proxy_only,car_only,500.0,expanded,BothReleased,0.6183754333828627,0.4868746904408123,0.7289912497936273,0.11061581641076457,-0.13150074294205044
15,1-2-3-4-5-6|7,corr,2,4,event_union,ocular_proxy_only,bandpass_0_5_48,0.0,expanded,HandStart,0.541188350340136,0.4155505952380952,0.5190529336734694,-0.02213541666666663,-0.12563775510204084
15,1-2-3-4-5-6|7,corr,2,4,event_union,ocular_proxy_only,bandpass_0_5_48,0.0,expanded,FirstDigitTouch,0.6507005539263604,0.6779895731508635,0.7887748452264582,0.13807429130009785,0.027289019224503108
15,1-2-3-4-5-6|7,corr,2,4,event_union,ocular_proxy_only,bandpass_0_5_48,0.0,expanded,BothStartLoadPhase,0.5616116921426656,0.5333199249128453,0.7052158755698578,0.14360418342719217,-0.028291767229820297
15,1-2-3-4-5-6|7,corr,2,4,event_union,ocular_proxy_only,bandpass_0_5_48,0.0,expanded,LiftOff,0.4609513425105629,0.4100449775112443,0.4158375357775657,-0.0451138067329972,-0.05090636499931861
15,1-2-3-4-5-6|7,corr,2,4,event_union,ocular_proxy_only,bandpass_0_5_48,0.0,expanded,Replace,0.7378855721393034,0.6696268656716419,0.6992039800995025,-0.03868159203980093,-0.06825870646766152
15,1-2-3-4-5-6|7,corr,2,4,event_union,ocular_proxy_only,bandpass_0_5_48,0.0,expanded,BothReleased,0.5808986686390533,0.4700135601577909,0.5007396449704142,-0.08015902366863903,-0.11088510848126237
16,1-2-3-4-5-6|7,corr,2,4,event_union,ocular_proxy_only,bandpass_0_5_48,500.0,expanded,HandStart,0.5753673435694239,0.4293654724561114,0.576743162181498,0.0013758186120741422,-0.14600187111331248
16,1-2-3-4-5-6|7,corr,2,4,event_union,ocular_proxy_only,bandpass_0_5_48,500.0,expanded,FirstDigitTouch,0.6815355362557172,0.7129348887404285,0.7702605478184901,0.0887250115627729,0.031399352484711374
16,1-2-3-4-5-6|7,corr,2,4,event_union,ocular_proxy_only,bandpass_0_5_48,500.0,expanded,BothStartLoadPhase,0.5976005723405426,0.485553904573221,0.6191183754333829,0.021517803092840238,-0.11204666776732164
16,1-2-3-4-5-6|7,corr,2,4,event_union,ocular_proxy_only,bandpass_0_5_48,500.0,expanded,LiftOff,0.6458949704142012,0.6181582840236687,0.6764361439842209,0.03054117357001973,-0.027736686390532506
16,1-2-3-4-5-6|7,corr,2,4,event_union,ocular_proxy_only,bandpass_0_5_48,500.0,expanded,Replace,0.5013408420488066,0.4583668543845535,0.4202198980960043,-0.08112094395280228,-0.04297398766425309
16,1-2-3-4-5-6|7,corr,2,4,event_union,ocular_proxy_only,bandpass_0_5_48,500.0,expanded,BothReleased,0.5396235760277365,0.4357492708161355,0.5492267899400143,0.009603213912277808,-0.10387430521160096
17,1-2-3-4-5-6|7,corr,2,8,event_union,all32,car_only,0.0,expanded,HandStart,0.5492400085034014,0.5965136054421769,0.5296821853741496,-0.019557823129251806,0.04727359693877553
17,1-2-3-4-5-6|7,corr,2,8,event_union,all32,car_only,0.0,expanded,FirstDigitTouch,0.7177012056044315,0.7913815575105898,0.8236396220267189,0.10593841642228741,0.07368035190615829
17,1-2-3-4-5-6|7,corr,2,8,event_union,all32,car_only,0.0,expanded,BothStartLoadPhase,0.7120541700187717,0.6218155001340842,0.7705819254491821,0.058527755430410444,-0.09023866988468754
17,1-2-3-4-5-6|7,corr,2,8,event_union,all32,car_only,0.0,expanded,LiftOff,0.711553314251965,0.6361591931307073,0.7187769751487891,0.007223660896824136,-0.07539412112125765
17,1-2-3-4-5-6|7,corr,2,8,event_union,all32,car_only,0.0,expanded,Replace,0.7602487562189055,0.6436069651741294,0.7574129353233832,-0.0028358208955223674,-0.11664179104477612
17,1-2-3-4-5-6|7,corr,2,8,event_union,all32,car_only,0.0,expanded,BothReleased,0.684603057199211,0.4473927514792899,0.7145586785009862,0.029955621301775204,-0.23721030571992108
18,1-2-3-4-5-6|7,corr,2,8,event_union,all32,car_only,500.0,expanded,HandStart,0.7747234604589731,0.6852677343019096,0.7476748665455946,-0.02704859391337855,-0.08945572615706354
18,1-2-3-4-5-6|7,corr,2,8,event_union,all32,car_only,500.0,expanded,FirstDigitTouch,0.6223855285472019,0.5466879079089367,0.5470476386248009,-0.07533788992240098,-0.07569762063826513
18,1-2-3-4-5-6|7,corr,2,8,event_union,all32,car_only,500.0,expanded,BothStartLoadPhase,0.5409443618953278,0.401463871003247,0.5275438886137251,-0.013400473281602654,-0.1394804908920808
18,1-2-3-4-5-6|7,corr,2,8,event_union,all32,car_only,500.0,expanded,LiftOff,0.6804117357001972,0.5054240631163708,0.6655263806706114,-0.014885355029585767,-0.17498767258382641
18,1-2-3-4-5-6|7,corr,2,8,event_union,all32,car_only,500.0,expanded,Replace,0.6295588629659425,0.6038482166800752,0.6849691606328776,0.05541029766693506,-0.02571064628586739
18,1-2-3-4-5-6|7,corr,2,8,event_union,all32,car_only,500.0,expanded,BothReleased,0.6378019921853503,0.5950690660943261,0.6050299928457432,-0.03277199933960706,-0.04273292609102419
19,1-2-3-4-5-6|7,corr,2,8,event_union,all32,bandpass_0_5_48,0.0,expanded,HandStart,0.6922300170068028,0.7085724914965986,0.7147108843537415,0.02248086734693877,0.016342474489795866
19,1-2-3-4-5-6|7,corr,2,8,event_union,all32,bandpass_0_5_48,0.0,expanded,FirstDigitTouch,0.7245030954708374,0.6103372434017595,0.8794395568589117,0.15493646138807438,-0.11416585206907781
19,1-2-3-4-5-6|7,corr,2,8,event_union,all32,bandpass_0_5_48,0.0,expanded,BothStartLoadPhase,0.6591579511933494,0.5214534727809064,0.786906677393403,0.12774872620005362,-0.13770447841244304
19,1-2-3-4-5-6|7,corr,2,8,event_union,all32,bandpass_0_5_48,0.0,expanded,LiftOff,0.6379537503975284,0.5295988369451637,0.7145972468311298,0.07664349643360135,-0.1083549134523647
19,1-2-3-4-5-6|7,corr,2,8,event_union,all32,bandpass_0_5_48,0.0,expanded,Replace,0.6800995024875621,0.5855472636815922,0.6606965174129352,-0.0194029850746269,-0.09455223880596997
19,1-2-3-4-5-6|7,corr,2,8,event_union,all32,bandpass_0_5_48,0.0,expanded,BothReleased,0.6064472386587771,0.4873643984220906,0.5541173570019724,-0.052329881656804744,-0.11908284023668653
20,1-2-3-4-5-6|7,corr,2,8,event_union,all32,bandpass_0_5_48,500.0,expanded,HandStart,0.777337515821914,0.5872544163777447,0.7502889219085356,-0.027048593913378438,-0.19008309944416935
20,1-2-3-4-5-6|7,corr,2,8,event_union,all32,bandpass_0_5_48,500.0,expanded,FirstDigitTouch,0.7329513335731538,0.4479418264042346,0.7340305257207462,0.0010791921475924449,-0.2850095071689192
20,1-2-3-4-5-6|7,corr,2,8,event_union,all32,bandpass_0_5_48,500.0,expanded,BothStartLoadPhase,0.5704969456826812,0.4681360409443619,0.5820813383963459,0.011584392713664737,-0.10236090473831927
20,1-2-3-4-5-6|7,corr,2,8,event_union,all32,bandpass_0_5_48,500.0,expanded,LiftOff,0.7288276627218935,0.6576368343195266,0.6847263313609467,-0.04410133136094674,-0.0711908284023669
20,1-2-3-4-5-6|7,corr,2,8,event_union,all32,bandpass_0_5_48,500.0,expanded,Replace,0.7095736122284795,0.5207830517565031,0.6524872620005362,-0.05708635022794328,-0.1887905604719764
20,1-2-3-4-5-6|7,corr,2,8,event_union,all32,bandpass_0_5_48,500.0,expanded,BothReleased,0.5957019426558802,0.6123218314897364,0.7123163282152881,0.11661438555940795,0.016619888833856233
21,1-2-3-4-5-6|7,corr,2,8,event_union,no_fp1_fp2,car_only,0.0,expanded,HandStart,0.5102572278911565,0.6489158163265307,0.5105495323129252,0.00029230442176875204,0.13865858843537426
21,1-2-3-4-5-6|7,corr,2,8,event_union,no_fp1_fp2,car_only,0.0,expanded,FirstDigitTouch,0.8182632779406973,0.7663734115347018,0.8003014011078526,-0.01796187683284467,-0.051889866405995466
21,1-2-3-4-5-6|7,corr,2,8,event_union,no_fp1_fp2,car_only,0.0,expanded,BothStartLoadPhase,0.6299946366318048,0.6186310002681683,0.6521185304371145,0.02212389380530977,-0.011363636363636465
